Vardas                   Pavarde                  Galutinis
VardasNR77851            PavardeNR77851           3.56  
VardasNR78025            PavardeNR78025           3.56  
VardasNR79719            PavardeNR79719           3.56  
VardasNR79740            PavardeNR79740           3.56  
VardasNR79965            PavardeNR79965           3.56  
VardasNR80677            PavardeNR80677           3.56  
VardasNR81180            PavardeNR81180           3.56  
VardasNR81364            PavardeNR81364           3.56  
VardasNR81693            PavardeNR81693           3.56  
VardasNR82769            PavardeNR82769           3.56  
VardasNR83424            PavardeNR83424           3.56  
VardasNR83568            PavardeNR83568           3.56  
VardasNR83747            PavardeNR83747           3.56  
VardasNR83876            PavardeNR83876           3.56  
VardasNR83920            PavardeNR83920           3.56  
VardasNR84097            PavardeNR84097           3.56  
VardasNR84265            PavardeNR84265           3.56  
VardasNR84424            PavardeNR84424           3.56  
VardasNR84451            PavardeNR84451           3.56  
VardasNR84858            PavardeNR84858           3.56  
VardasNR85327            PavardeNR85327           3.56  
VardasNR86199            PavardeNR86199           3.56  
VardasNR86286            PavardeNR86286           3.56  
VardasNR87308            PavardeNR87308           3.56  
VardasNR87530            PavardeNR87530           3.56  
VardasNR87533            PavardeNR87533           3.56  
VardasNR87658            PavardeNR87658           3.56  
VardasNR88095            PavardeNR88095           3.56  
VardasNR88579            PavardeNR88579           3.56  
VardasNR89715            PavardeNR89715           3.56  
VardasNR90266            PavardeNR90266           3.56  
VardasNR91212            PavardeNR91212           3.56  
VardasNR92087            PavardeNR92087           3.56  
VardasNR92973            PavardeNR92973           3.56  
VardasNR93154            PavardeNR93154           3.56  
VardasNR95663            PavardeNR95663           3.56  
VardasNR96393            PavardeNR96393           3.56  
VardasNR96394            PavardeNR96394           3.56  
VardasNR96592            PavardeNR96592           3.56  
VardasNR97970            PavardeNR97970           3.56  
VardasNR98479            PavardeNR98479           3.56  
VardasNR98544            PavardeNR98544           3.56  
VardasNR99025            PavardeNR99025           3.56  
VardasNR99353            PavardeNR99353           3.56  
VardasNR51               PavardeNR51              3.56  
VardasNR360              PavardeNR360             3.56  
VardasNR480              PavardeNR480             3.56  
VardasNR714              PavardeNR714             3.56  
VardasNR1160             PavardeNR1160            3.56  
VardasNR1162             PavardeNR1162            3.56  
VardasNR1267             PavardeNR1267            3.56  
VardasNR1355             PavardeNR1355            3.56  
VardasNR1505             PavardeNR1505            3.56  
VardasNR1712             PavardeNR1712            3.56  
VardasNR1890             PavardeNR1890            3.56  
VardasNR2056             PavardeNR2056            3.56  
VardasNR2065             PavardeNR2065            3.56  
VardasNR2182             PavardeNR2182            3.56  
VardasNR2299             PavardeNR2299            3.56  
VardasNR2753             PavardeNR2753            3.56  
VardasNR3846             PavardeNR3846            3.56  
VardasNR3954             PavardeNR3954            3.56  
VardasNR3984             PavardeNR3984            3.56  
VardasNR4116             PavardeNR4116            3.56  
VardasNR4155             PavardeNR4155            3.56  
VardasNR4795             PavardeNR4795            3.56  
VardasNR4820             PavardeNR4820            3.56  
VardasNR4988             PavardeNR4988            3.56  
VardasNR5313             PavardeNR5313            3.56  
VardasNR5444             PavardeNR5444            3.56  
VardasNR5997             PavardeNR5997            3.56  
VardasNR6148             PavardeNR6148            3.56  
VardasNR6534             PavardeNR6534            3.56  
VardasNR6624             PavardeNR6624            3.56  
VardasNR7218             PavardeNR7218            3.56  
VardasNR7691             PavardeNR7691            3.56  
VardasNR8072             PavardeNR8072            3.56  
VardasNR8315             PavardeNR8315            3.56  
VardasNR8484             PavardeNR8484            3.56  
VardasNR8498             PavardeNR8498            3.56  
VardasNR8653             PavardeNR8653            3.56  
VardasNR8668             PavardeNR8668            3.56  
VardasNR9077             PavardeNR9077            3.56  
VardasNR9236             PavardeNR9236            3.56  
VardasNR9586             PavardeNR9586            3.56  
VardasNR9672             PavardeNR9672            3.56  
VardasNR9673             PavardeNR9673            3.56  
VardasNR9713             PavardeNR9713            3.56  
VardasNR9933             PavardeNR9933            3.56  
VardasNR10209            PavardeNR10209           3.56  
VardasNR10358            PavardeNR10358           3.56  
VardasNR10846            PavardeNR10846           3.56  
VardasNR11140            PavardeNR11140           3.56  
VardasNR11713            PavardeNR11713           3.56  
VardasNR12253            PavardeNR12253           3.56  
VardasNR12408            PavardeNR12408           3.56  
VardasNR12739            PavardeNR12739           3.56  
VardasNR13080            PavardeNR13080           3.56  
VardasNR13159            PavardeNR13159           3.56  
VardasNR13164            PavardeNR13164           3.56  
VardasNR13805            PavardeNR13805           3.56  
VardasNR13862            PavardeNR13862           3.56  
VardasNR14450            PavardeNR14450           3.56  
VardasNR15164            PavardeNR15164           3.56  
VardasNR15279            PavardeNR15279           3.56  
VardasNR15445            PavardeNR15445           3.56  
VardasNR15481            PavardeNR15481           3.56  
VardasNR15531            PavardeNR15531           3.56  
VardasNR15553            PavardeNR15553           3.56  
VardasNR15610            PavardeNR15610           3.56  
VardasNR15862            PavardeNR15862           3.56  
VardasNR15994            PavardeNR15994           3.56  
VardasNR16125            PavardeNR16125           3.56  
VardasNR16378            PavardeNR16378           3.56  
VardasNR16469            PavardeNR16469           3.56  
VardasNR16814            PavardeNR16814           3.56  
VardasNR16974            PavardeNR16974           3.56  
VardasNR17014            PavardeNR17014           3.56  
VardasNR17977            PavardeNR17977           3.56  
VardasNR18038            PavardeNR18038           3.56  
VardasNR18164            PavardeNR18164           3.56  
VardasNR18263            PavardeNR18263           3.56  
VardasNR18327            PavardeNR18327           3.56  
VardasNR18886            PavardeNR18886           3.56  
VardasNR19070            PavardeNR19070           3.56  
VardasNR19117            PavardeNR19117           3.56  
VardasNR19268            PavardeNR19268           3.56  
VardasNR19335            PavardeNR19335           3.56  
VardasNR19638            PavardeNR19638           3.56  
VardasNR21205            PavardeNR21205           3.56  
VardasNR21271            PavardeNR21271           3.56  
VardasNR21348            PavardeNR21348           3.56  
VardasNR21574            PavardeNR21574           3.56  
VardasNR21590            PavardeNR21590           3.56  
VardasNR21893            PavardeNR21893           3.56  
VardasNR21918            PavardeNR21918           3.56  
VardasNR22328            PavardeNR22328           3.56  
VardasNR22413            PavardeNR22413           3.56  
VardasNR22469            PavardeNR22469           3.56  
VardasNR22546            PavardeNR22546           3.56  
VardasNR22565            PavardeNR22565           3.56  
VardasNR22837            PavardeNR22837           3.56  
VardasNR23022            PavardeNR23022           3.56  
VardasNR23078            PavardeNR23078           3.56  
VardasNR23136            PavardeNR23136           3.56  
VardasNR23139            PavardeNR23139           3.56  
VardasNR23457            PavardeNR23457           3.56  
VardasNR23562            PavardeNR23562           3.56  
VardasNR24005            PavardeNR24005           3.56  
VardasNR24211            PavardeNR24211           3.56  
VardasNR24551            PavardeNR24551           3.56  
VardasNR24660            PavardeNR24660           3.56  
VardasNR25080            PavardeNR25080           3.56  
VardasNR25609            PavardeNR25609           3.56  
VardasNR26107            PavardeNR26107           3.56  
