Vardas                   Pavarde                  Galutinis
VardasNR95616            PavardeNR95616           7.12  
VardasNR96581            PavardeNR96581           7.12  
VardasNR98190            PavardeNR98190           7.12  
VardasNR63               PavardeNR63              7.16  
VardasNR93               PavardeNR93              7.16  
VardasNR523              PavardeNR523             7.16  
VardasNR680              PavardeNR680             7.16  
VardasNR732              PavardeNR732             7.16  
VardasNR815              PavardeNR815             7.16  
VardasNR1077             PavardeNR1077            7.16  
VardasNR1083             PavardeNR1083            7.16  
VardasNR1087             PavardeNR1087            7.16  
VardasNR1302             PavardeNR1302            7.16  
VardasNR1364             PavardeNR1364            7.16  
VardasNR1910             PavardeNR1910            7.16  
VardasNR2795             PavardeNR2795            7.16  
VardasNR2858             PavardeNR2858            7.16  
VardasNR2859             PavardeNR2859            7.16  
VardasNR3111             PavardeNR3111            7.16  
VardasNR3399             PavardeNR3399            7.16  
VardasNR3452             PavardeNR3452            7.16  
VardasNR3642             PavardeNR3642            7.16  
VardasNR3811             PavardeNR3811            7.16  
VardasNR3871             PavardeNR3871            7.16  
VardasNR3890             PavardeNR3890            7.16  
VardasNR4056             PavardeNR4056            7.16  
VardasNR4100             PavardeNR4100            7.16  
VardasNR4122             PavardeNR4122            7.16  
VardasNR4171             PavardeNR4171            7.16  
VardasNR4573             PavardeNR4573            7.16  
VardasNR4768             PavardeNR4768            7.16  
VardasNR4872             PavardeNR4872            7.16  
VardasNR5124             PavardeNR5124            7.16  
VardasNR5148             PavardeNR5148            7.16  
VardasNR5282             PavardeNR5282            7.16  
VardasNR5376             PavardeNR5376            7.16  
VardasNR5405             PavardeNR5405            7.16  
VardasNR5485             PavardeNR5485            7.16  
VardasNR5633             PavardeNR5633            7.16  
VardasNR5759             PavardeNR5759            7.16  
VardasNR5852             PavardeNR5852            7.16  
VardasNR5858             PavardeNR5858            7.16  
VardasNR5934             PavardeNR5934            7.16  
VardasNR6726             PavardeNR6726            7.16  
VardasNR7010             PavardeNR7010            7.16  
VardasNR7482             PavardeNR7482            7.16  
VardasNR7888             PavardeNR7888            7.16  
VardasNR7912             PavardeNR7912            7.16  
VardasNR8508             PavardeNR8508            7.16  
VardasNR8984             PavardeNR8984            7.16  
VardasNR9009             PavardeNR9009            7.16  
VardasNR9020             PavardeNR9020            7.16  
VardasNR9051             PavardeNR9051            7.16  
VardasNR9130             PavardeNR9130            7.16  
VardasNR9261             PavardeNR9261            7.16  
VardasNR9331             PavardeNR9331            7.16  
VardasNR9363             PavardeNR9363            7.16  
VardasNR9380             PavardeNR9380            7.16  
VardasNR9384             PavardeNR9384            7.16  
VardasNR9447             PavardeNR9447            7.16  
VardasNR9801             PavardeNR9801            7.16  
VardasNR10313            PavardeNR10313           7.16  
VardasNR10531            PavardeNR10531           7.16  
VardasNR10539            PavardeNR10539           7.16  
VardasNR10558            PavardeNR10558           7.16  
VardasNR10693            PavardeNR10693           7.16  
VardasNR10861            PavardeNR10861           7.16  
VardasNR10924            PavardeNR10924           7.16  
VardasNR10934            PavardeNR10934           7.16  
VardasNR10941            PavardeNR10941           7.16  
VardasNR10995            PavardeNR10995           7.16  
VardasNR11039            PavardeNR11039           7.16  
VardasNR11155            PavardeNR11155           7.16  
VardasNR11442            PavardeNR11442           7.16  
VardasNR11903            PavardeNR11903           7.16  
VardasNR12100            PavardeNR12100           7.16  
VardasNR12205            PavardeNR12205           7.16  
VardasNR12677            PavardeNR12677           7.16  
VardasNR12778            PavardeNR12778           7.16  
VardasNR13142            PavardeNR13142           7.16  
VardasNR13424            PavardeNR13424           7.16  
VardasNR13503            PavardeNR13503           7.16  
VardasNR13712            PavardeNR13712           7.16  
VardasNR13768            PavardeNR13768           7.16  
VardasNR13828            PavardeNR13828           7.16  
VardasNR13863            PavardeNR13863           7.16  
VardasNR13914            PavardeNR13914           7.16  
VardasNR14049            PavardeNR14049           7.16  
VardasNR14392            PavardeNR14392           7.16  
VardasNR14548            PavardeNR14548           7.16  
VardasNR14604            PavardeNR14604           7.16  
VardasNR14694            PavardeNR14694           7.16  
VardasNR14705            PavardeNR14705           7.16  
VardasNR14714            PavardeNR14714           7.16  
VardasNR14753            PavardeNR14753           7.16  
VardasNR15044            PavardeNR15044           7.16  
VardasNR15174            PavardeNR15174           7.16  
VardasNR15179            PavardeNR15179           7.16  
VardasNR15359            PavardeNR15359           7.16  
VardasNR15649            PavardeNR15649           7.16  
VardasNR16250            PavardeNR16250           7.16  
VardasNR16528            PavardeNR16528           7.16  
VardasNR17472            PavardeNR17472           7.16  
VardasNR17717            PavardeNR17717           7.16  
VardasNR17881            PavardeNR17881           7.16  
VardasNR17897            PavardeNR17897           7.16  
VardasNR17955            PavardeNR17955           7.16  
VardasNR18121            PavardeNR18121           7.16  
VardasNR18278            PavardeNR18278           7.16  
VardasNR18435            PavardeNR18435           7.16  
VardasNR18574            PavardeNR18574           7.16  
VardasNR19127            PavardeNR19127           7.16  
VardasNR19149            PavardeNR19149           7.16  
VardasNR20046            PavardeNR20046           7.16  
VardasNR20160            PavardeNR20160           7.16  
VardasNR20350            PavardeNR20350           7.16  
VardasNR20395            PavardeNR20395           7.16  
VardasNR20593            PavardeNR20593           7.16  
VardasNR20864            PavardeNR20864           7.16  
VardasNR20916            PavardeNR20916           7.16  
VardasNR20966            PavardeNR20966           7.16  
VardasNR21025            PavardeNR21025           7.16  
VardasNR21027            PavardeNR21027           7.16  
VardasNR21603            PavardeNR21603           7.16  
VardasNR21692            PavardeNR21692           7.16  
VardasNR21733            PavardeNR21733           7.16  
VardasNR21788            PavardeNR21788           7.16  
VardasNR21852            PavardeNR21852           7.16  
VardasNR21977            PavardeNR21977           7.16  
VardasNR22014            PavardeNR22014           7.16  
VardasNR22057            PavardeNR22057           7.16  
VardasNR22477            PavardeNR22477           7.16  
VardasNR22486            PavardeNR22486           7.16  
VardasNR22518            PavardeNR22518           7.16  
VardasNR22875            PavardeNR22875           7.16  
VardasNR23205            PavardeNR23205           7.16  
VardasNR23444            PavardeNR23444           7.16  
VardasNR23571            PavardeNR23571           7.16  
VardasNR23775            PavardeNR23775           7.16  
VardasNR23907            PavardeNR23907           7.16  
VardasNR23989            PavardeNR23989           7.16  
VardasNR24142            PavardeNR24142           7.16  
VardasNR24252            PavardeNR24252           7.16  
VardasNR24262            PavardeNR24262           7.16  
VardasNR24584            PavardeNR24584           7.16  
VardasNR24971            PavardeNR24971           7.16  
VardasNR25240            PavardeNR25240           7.16  
VardasNR25425            PavardeNR25425           7.16  
VardasNR25442            PavardeNR25442           7.16  
VardasNR25537            PavardeNR25537           7.16  
VardasNR25687            PavardeNR25687           7.16  
VardasNR26028            PavardeNR26028           7.16  
VardasNR26082            PavardeNR26082           7.16  
VardasNR26418            PavardeNR26418           7.16  
VardasNR26560            PavardeNR26560           7.16  
